36;37;1.0;1988;PRODUCAO_BIBLIOGRAFICA
37;36;1.0;1988;PRODUCAO_BIBLIOGRAFICA
264;307;1.0;1988;PRODUCAO_BIBLIOGRAFICA
307;264;1.0;1988;PRODUCAO_BIBLIOGRAFICA
466;468;0.7564707973660298;1988;PRODUCAO_BIBLIOGRAFICA
467;468;0.24352920263396996;1988;PRODUCAO_BIBLIOGRAFICA
468;466;0.7564707973660298;1988;PRODUCAO_BIBLIOGRAFICA
468;467;0.24352920263396996;1988;PRODUCAO_BIBLIOGRAFICA
476;773;1.0;1988;PRODUCAO_BIBLIOGRAFICA
674;718;1.0;1988;PRODUCAO_BIBLIOGRAFICA
676;678;1.0;1988;PRODUCAO_BIBLIOGRAFICA
678;676;1.0;1988;PRODUCAO_BIBLIOGRAFICA
718;674;1.0;1988;PRODUCAO_BIBLIOGRAFICA
719;720;0.0;1988;PRODUCAO_BIBLIOGRAFICA
719;721;0.0;1988;PRODUCAO_BIBLIOGRAFICA
720;719;0.0;1988;PRODUCAO_BIBLIOGRAFICA
720;721;0.5574929506502401;1988;PRODUCAO_BIBLIOGRAFICA
721;719;0.0;1988;PRODUCAO_BIBLIOGRAFICA
721;720;0.5574929506502401;1988;PRODUCAO_BIBLIOGRAFICA
773;476;1.0;1988;PRODUCAO_BIBLIOGRAFICA
36;37;1.0;1988;VAZIO
37;36;1.0;1988;VAZIO
264;307;1.0;1988;VAZIO
307;264;1.0;1988;VAZIO
466;468;0.7564707973660298;1988;VAZIO
467;468;0.24352920263396996;1988;VAZIO
468;466;0.7564707973660298;1988;VAZIO
468;467;0.24352920263396996;1988;VAZIO
476;773;1.0;1988;VAZIO
674;718;1.0;1988;VAZIO
676;678;1.0;1988;VAZIO
678;676;1.0;1988;VAZIO
718;674;1.0;1988;VAZIO
719;720;0.0;1988;VAZIO
719;721;0.0;1988;VAZIO
720;719;0.0;1988;VAZIO
720;721;0.5574929506502401;1988;VAZIO
721;719;0.0;1988;VAZIO
721;720;0.5574929506502401;1988;VAZIO
773;476;1.0;1988;VAZIO
264;307;0.4150374992788438;1989;PRODUCAO_BIBLIOGRAFICA
303;307;0.4150374992788438;1989;PRODUCAO_BIBLIOGRAFICA
307;264;0.4150374992788438;1989;PRODUCAO_BIBLIOGRAFICA
307;303;0.4150374992788438;1989;PRODUCAO_BIBLIOGRAFICA
476;478;0.4150374992788438;1989;PRODUCAO_BIBLIOGRAFICA
476;773;0.0;1989;PRODUCAO_BIBLIOGRAFICA
477;773;0.4150374992788438;1989;PRODUCAO_BIBLIOGRAFICA
478;476;0.4150374992788438;1989;PRODUCAO_BIBLIOGRAFICA
674;718;1.0;1989;PRODUCAO_BIBLIOGRAFICA
718;674;1.0;1989;PRODUCAO_BIBLIOGRAFICA
773;476;0.0;1989;PRODUCAO_BIBLIOGRAFICA
773;477;0.4150374992788438;1989;PRODUCAO_BIBLIOGRAFICA
300;307;1.0;1989;ORIENTACAO_CONCLUIDA
307;300;1.0;1989;ORIENTACAO_CONCLUIDA
264;307;0.0;1989;VAZIO
300;307;0.0;1989;VAZIO
303;307;0.0;1989;VAZIO
307;264;0.0;1989;VAZIO
307;300;0.0;1989;VAZIO
307;303;0.0;1989;VAZIO
476;478;0.4150374992788438;1989;VAZIO
476;773;0.0;1989;VAZIO
